video_id,path,duration
1085,/media/bioptic-sweetness-long.mp4,33
1514,/videos/2020-02-03/solely-hemocyte-short.mp4,12
1912,/videos/2020-02-04/solely-hemocyte-long.mp4,48
1222,/root/bucket1/ailurophobes-fashionably-short.mp4,12
1741,/root/bucket2/ailurophobes-fashionably-long.mp4,50
122,/root/bucket1/barging-recreancies-short.mp4,16
432,/root/bucket5/barging-recreancies-long.mp4,38
1268,/root/bucket5/owning-bilobated-short.mp4,16
1695,/root/bucket5/owning-bilobated-long.mp4,28
157,/root/bucket3/sparoid-refinish-short.mp4,9
1783,/videos/2020-02-01/sparoid-refinish-long.mp4,34
962,/videos/2020-02-04/dalliances-orgastic-short.mp4,14
1960,/media/dalliances-orgastic-long.mp4,46
1490,/root/bucket4/tidiest-snowshoeing-short.mp4,15
379,/videos/2020-02-03/tidiest-snowshoeing-long.mp4,37
854,/root/bucket3/overlooked-gynaeceums-short.mp4,13
1404,/root/bucket1/overlooked-gynaeceums-long.mp4,47
1194,/videos/2020-02-03/supraliminally-wafered-short.mp4,10
768,/videos/2020-02-01/supraliminally-wafered-long.mp4,54
805,/root/bucket3/vasectomised-transmove-short.mp4,26
521,/videos/2020-02-02/vasectomised-transmove-long.mp4,45
745,/videos/2020-02-03/animateness-plasmolyse-short.mp4,7
31,/videos/2020-02-03/animateness-plasmolyse-long.mp4,40
1815,/videos/2020-02-01/subclassify-sulphas-short.mp4,13
1387,/root/bucket3/subclassify-sulphas-long.mp4,31
740,/root/bucket4/croutes-salutiferous-short.mp4,9
1642,/videos/2020-02-02/croutes-salutiferous-long.mp4,47
697,/root/bucket5/colleted-jurists-short.mp4,22
1716,/root/bucket5/colleted-jurists-long.mp4,52
1975,/videos/2020-02-02/sprayier-nondenominationalism-short.mp4,8
410,/root/bucket5/sprayier-nondenominationalism-long.mp4,45
48,/videos/2020-02-01/souvlakias-licencers-short.mp4,20
1717,/root/bucket1/souvlakias-licencers-long.mp4,37
490,/root/bucket1/archiepiscopate-bluegown-short.mp4,22
572,/videos/2020-02-01/archiepiscopate-bluegown-long.mp4,35
730,/root/bucket3/tumultuousness-vodcasters-short.mp4,8
1632,/root/bucket2/tumultuousness-vodcasters-long.mp4,31
1252,/root/bucket4/definability-insofar-short.mp4,22
1757,/root/bucket5/definability-insofar-long.mp4,58
1412,/root/bucket1/accessarily-danton-short.mp4,23
1693,/root/bucket2/accessarily-danton-long.mp4,58
1408,/media/metronomes-propositions-short.mp4,15
588,/root/bucket4/metronomes-propositions-long.mp4,44
1287,/root/bucket1/firerooms-perciform-short.mp4,8
406,/root/bucket2/firerooms-perciform-long.mp4,59
641,/videos/2020-02-02/chachkas-xiphophyllous-short.mp4,28
1689,/root/bucket2/chachkas-xiphophyllous-long.mp4,25
1375,/media/tormentils-corves-short.mp4,12
68,/root/bucket3/tormentils-corves-long.mp4,33
258,/root/bucket5/enfoldment-bobolink-short.mp4,21
1232,/root/bucket2/enfoldment-bobolink-long.mp4,27
1850,/media/spadilles-thyrsus-short.mp4,8
1452,/root/bucket1/spadilles-thyrsus-long.mp4,32
1508,/root/bucket3/morsels-borderline-short.mp4,14
1578,/root/bucket1/morsels-borderline-long.mp4,50
939,/root/bucket5/carpogonia-pretreating-short.mp4,27
904,/media/carpogonia-pretreating-long.mp4,56
341,/root/bucket1/fernier-odiousnesses-short.mp4,15
1477,/root/bucket1/fernier-odiousnesses-long.mp4,44
1334,/root/bucket1/bundies-ropily-short.mp4,24
1656,/root/bucket4/bundies-ropily-long.mp4,39
1196,/root/bucket1/operettists-precentorship-short.mp4,6
66,/videos/2020-02-03/operettists-precentorship-long.mp4,27
584,/root/bucket4/endoparasites-turgidness-short.mp4,6
1235,/videos/2020-02-03/endoparasites-turgidness-long.mp4,57
633,/root/bucket3/reviewable-globing-short.mp4,24
1744,/media/reviewable-globing-long.mp4,56
1181,/videos/2020-02-02/trouvaille-sulfurises-short.mp4,24
1201,/root/bucket1/trouvaille-sulfurises-long.mp4,40
435,/videos/2020-02-02/retreating-anabolisms-short.mp4,20
1824,/root/bucket3/retreating-anabolisms-long.mp4,42
747,/videos/2020-02-01/squirmy-capsulizing-short.mp4,10
847,/root/bucket1/squirmy-capsulizing-long.mp4,47
1339,/root/bucket1/ineffectualnesses-abyssopelagic-short.mp4,16
1550,/videos/2020-02-03/ineffectualnesses-abyssopelagic-long.mp4,55
44,/videos/2020-02-02/plottier-tortoises-short.mp4,23
1251,/root/bucket4/plottier-tortoises-long.mp4,54
859,/videos/2020-02-04/regularly-unroots-short.mp4,5
74,/videos/2020-02-01/regularly-unroots-long.mp4,42
1035,/media/filming-bradoons-short.mp4,14
1996,/root/bucket5/filming-bradoons-long.mp4,35
614,/media/proportionments-mouchards-short.mp4,20
843,/root/bucket3/proportionments-mouchards-long.mp4,26
1995,/videos/2020-02-02/shells-romanizing-short.mp4,10
351,/videos/2020-02-01/shells-romanizing-long.mp4,34
523,/videos/2020-02-04/kindliness-screensaver-short.mp4,19
1537,/videos/2020-02-03/kindliness-screensaver-long.mp4,32
1218,/videos/2020-02-03/sapours-rassling-short.mp4,19
1545,/media/sapours-rassling-long.mp4,32
1684,/videos/2020-02-04/incalescences-homaloids-short.mp4,26
1569,/videos/2020-02-01/incalescences-homaloids-long.mp4,52
1224,/media/herewith-areached-short.mp4,18
1190,/root/bucket3/herewith-areached-long.mp4,31
1834,/videos/2020-02-04/astarboard-randems-short.mp4,11
1150,/videos/2020-02-03/astarboard-randems-long.mp4,31
1246,/root/bucket5/lammergeyers-kickout-short.mp4,30
303,/videos/2020-02-04/lammergeyers-kickout-long.mp4,36
1992,/media/panzerotto-frangipanni-short.mp4,10
1894,/media/panzerotto-frangipanni-long.mp4,55
222,/videos/2020-02-04/farfetchedness-overcapitalize-short.mp4,27
553,/root/bucket2/farfetchedness-overcapitalize-long.mp4,50
944,/videos/2020-02-04/laparoscopic-matamatas-short.mp4,7
525,/videos/2020-02-03/laparoscopic-matamatas-long.mp4,30
1134,/root/bucket1/lightninged-cholestyramine-short.mp4,26
16,/root/bucket1/lightninged-cholestyramine-long.mp4,57
714,/videos/2020-02-02/unhaunted-resought-short.mp4,21
1140,/root/bucket3/unhaunted-resought-long.mp4,38
1173,/videos/2020-02-04/flittering-containerise-short.mp4,29
1510,/videos/2020-02-02/flittering-containerise-long.mp4,57
1913,/root/bucket2/getting-executing-short.mp4,24
444,/root/bucket5/getting-executing-long.mp4,45
1371,/root/bucket2/signoras-pestful-short.mp4,6
528,/videos/2020-02-04/signoras-pestful-long.mp4,46
612,/root/bucket2/uprightly-boiled-short.mp4,29
937,/root/bucket1/uprightly-boiled-long.mp4,56
195,/videos/2020-02-02/sissynesses-rocker-short.mp4,21
678,/root/bucket3/sissynesses-rocker-long.mp4,25
1564,/videos/2020-02-04/theosophisms-hydroxyls-short.mp4,9
1255,/videos/2020-02-04/theosophisms-hydroxyls-long.mp4,44
1682,/root/bucket3/resonator-aerofoils-short.mp4,21
726,/videos/2020-02-03/resonator-aerofoils-long.mp4,47
1859,/root/bucket3/abuna-billon-short.mp4,7
418,/videos/2020-02-02/abuna-billon-long.mp4,45
1003,/videos/2020-02-04/gazers-bittersweetly-short.mp4,5
3,/root/bucket3/gazers-bittersweetly-long.mp4,55
1963,/root/bucket5/blanch-yolky-short.mp4,23
353,/root/bucket1/blanch-yolky-long.mp4,39
348,/videos/2020-02-01/kinetheodolite-kidder-short.mp4,22
1491,/media/kinetheodolite-kidder-long.mp4,41
1216,/root/bucket3/flambeaux-burnishments-short.mp4,26
999,/root/bucket4/flambeaux-burnishments-long.mp4,44
791,/root/bucket5/baron-anagrammatizing-short.mp4,23
1143,/videos/2020-02-04/baron-anagrammatizing-long.mp4,25
1208,/media/heil-gropers-short.mp4,13
1947,/root/bucket4/heil-gropers-long.mp4,33
1147,/root/bucket1/deterge-unbloody-short.mp4,10
773,/root/bucket2/deterge-unbloody-long.mp4,46
204,/root/bucket2/abaya-greaseband-short.mp4,18
1364,/root/bucket5/abaya-greaseband-long.mp4,44
1935,/root/bucket5/snaggiest-merchant-short.mp4,23
1041,/root/bucket2/snaggiest-merchant-long.mp4,51
123,/videos/2020-02-02/dirigiste-protist-short.mp4,8
921,/root/bucket1/dirigiste-protist-long.mp4,43
1594,/media/glaucomatous-vaginitis-short.mp4,17
316,/root/bucket3/glaucomatous-vaginitis-long.mp4,35
1575,/root/bucket5/buckayro-halloes-short.mp4,11
1374,/root/bucket2/buckayro-halloes-long.mp4,60
132,/root/bucket2/overelaborations-anciently-short.mp4,15
1142,/videos/2020-02-01/overelaborations-anciently-long.mp4,56
1579,/root/bucket4/mainframes-renewed-short.mp4,10
963,/media/mainframes-renewed-long.mp4,45
1679,/videos/2020-02-03/exultations-ischiatic-short.mp4,7
143,/videos/2020-02-04/exultations-ischiatic-long.mp4,35
142,/videos/2020-02-03/obeahing-sempervivums-short.mp4,17
1674,/videos/2020-02-03/obeahing-sempervivums-long.mp4,49
1369,/media/prolongable-triplying-short.mp4,12
1643,/root/bucket4/prolongable-triplying-long.mp4,56
1556,/videos/2020-02-04/madaming-doff-short.mp4,7
676,/root/bucket4/madaming-doff-long.mp4,31
547,/root/bucket2/sporocarp-biofuels-short.mp4,15
790,/root/bucket3/sporocarp-biofuels-long.mp4,49
291,/root/bucket5/interlaminating-tidemill-short.mp4,19
1115,/root/bucket3/interlaminating-tidemill-long.mp4,35
417,/videos/2020-02-01/counterflow-epizoa-short.mp4,17
268,/root/bucket4/counterflow-epizoa-long.mp4,36
1531,/root/bucket1/ren-deadwoods-short.mp4,8
1132,/videos/2020-02-02/ren-deadwoods-long.mp4,51
1734,/videos/2020-02-03/malingerers-calyptrate-short.mp4,9
1349,/root/bucket2/malingerers-calyptrate-long.mp4,28
781,/videos/2020-02-03/breachers-roentgenograms-short.mp4,12
156,/videos/2020-02-04/breachers-roentgenograms-long.mp4,42
1417,/media/intensatives-flammabilities-short.mp4,19
1440,/videos/2020-02-03/intensatives-flammabilities-long.mp4,43
1241,/media/overextravagant-guanazolos-short.mp4,26
852,/root/bucket3/overextravagant-guanazolos-long.mp4,51
1098,/videos/2020-02-02/hopeful-supranationalism-short.mp4,28
1881,/root/bucket1/hopeful-supranationalism-long.mp4,57
1516,/videos/2020-02-01/tridacnas-heliotropism-short.mp4,19
411,/root/bucket1/tridacnas-heliotropism-long.mp4,29
1732,/root/bucket5/upsee-fiddlesticks-short.mp4,24
1780,/media/upsee-fiddlesticks-long.mp4,40
1129,/root/bucket2/unwhistleable-breakbeats-short.mp4,21
424,/root/bucket2/unwhistleable-breakbeats-long.mp4,43
722,/root/bucket1/raita-fatiguing-short.mp4,25
461,/root/bucket1/raita-fatiguing-long.mp4,47
1059,/videos/2020-02-02/preheats-haole-short.mp4,25
169,/root/bucket2/preheats-haole-long.mp4,60
910,/media/straked-extendant-short.mp4,26
1282,/media/straked-extendant-long.mp4,25
407,/root/bucket3/friskers-galvanotropic-short.mp4,27
356,/videos/2020-02-01/friskers-galvanotropic-long.mp4,59
1527,/root/bucket4/emball-encyclic-short.mp4,16
320,/videos/2020-02-01/emball-encyclic-long.mp4,40
429,/videos/2020-02-01/sorely-phytonadiones-short.mp4,13
1503,/root/bucket1/sorely-phytonadiones-long.mp4,28
92,/media/cauterized-appropriation-short.mp4,19
1303,/videos/2020-02-03/cauterized-appropriation-long.mp4,43
1861,/videos/2020-02-02/refrainment-wisdoms-short.mp4,12
1000,/media/refrainment-wisdoms-long.mp4,36
1162,/root/bucket2/contrarinesses-swimmings-short.mp4,27
640,/root/bucket2/contrarinesses-swimmings-long.mp4,59
1442,/videos/2020-02-01/dull-rigling-short.mp4,25
181,/root/bucket3/dull-rigling-long.mp4,54
139,/videos/2020-02-03/streakinesses-overmelt-short.mp4,12
1139,/root/bucket5/streakinesses-overmelt-long.mp4,40
498,/videos/2020-02-02/cognoscenti-waterworn-short.mp4,17
1402,/videos/2020-02-02/cognoscenti-waterworn-long.mp4,37
924,/videos/2020-02-01/incognitas-asepticise-short.mp4,14
1037,/root/bucket5/incognitas-asepticise-long.mp4,25
1200,/root/bucket2/astringencies-shoots-short.mp4,8
1604,/root/bucket1/astringencies-shoots-long.mp4,53
832,/videos/2020-02-04/prohibitiveness-peptids-short.mp4,20
1909,/root/bucket5/prohibitiveness-peptids-long.mp4,53
100,/videos/2020-02-02/hutted-feued-short.mp4,28
623,/root/bucket3/hutted-feued-long.mp4,39
1138,/videos/2020-02-04/preboarding-cassenes-short.mp4,19
1944,/root/bucket3/preboarding-cassenes-long.mp4,47
1434,/root/bucket4/corrugated-bemusedly-short.mp4,14
604,/videos/2020-02-03/corrugated-bemusedly-long.mp4,50
276,/videos/2020-02-04/nutation-centripetalisms-short.mp4,20
1048,/root/bucket4/nutation-centripetalisms-long.mp4,58
1916,/videos/2020-02-04/fetologies-drowses-short.mp4,9
1449,/root/bucket4/fetologies-drowses-long.mp4,56
1897,/videos/2020-02-02/praiseworthy-enteropneustal-short.mp4,5
1636,/root/bucket1/praiseworthy-enteropneustal-long.mp4,53
46,/root/bucket5/gnarling-subcollege-short.mp4,20
1939,/root/bucket1/gnarling-subcollege-long.mp4,55
5,/videos/2020-02-01/rutherfords-tallats-short.mp4,28
665,/root/bucket4/rutherfords-tallats-long.mp4,41
1660,/root/bucket3/offline-intercorrelated-short.mp4,29
1338,/root/bucket5/offline-intercorrelated-long.mp4,28
690,/root/bucket4/alineations-lordlinesses-short.mp4,6
1809,/root/bucket2/alineations-lordlinesses-long.mp4,45
539,/videos/2020-02-02/gangplows-armouries-short.mp4,27
1462,/root/bucket2/gangplows-armouries-long.mp4,56
1295,/root/bucket2/extremities-imitated-short.mp4,17
1794,/media/extremities-imitated-long.mp4,43
1384,/videos/2020-02-03/steamroller-mousepieces-short.mp4,14
897,/root/bucket5/steamroller-mousepieces-long.mp4,47
1669,/media/valuers-otherguess-short.mp4,30
900,/media/valuers-otherguess-long.mp4,25
381,/root/bucket3/cocks-sarrasins-short.mp4,20
321,/root/bucket1/cocks-sarrasins-long.mp4,51
696,/root/bucket3/ultramontanism-destructibilities-short.mp4,19
390,/root/bucket3/ultramontanism-destructibilities-long.mp4,52
314,/root/bucket5/dicht-druxiest-short.mp4,19
1955,/root/bucket4/dicht-druxiest-long.mp4,41
1560,/videos/2020-02-03/chields-hoten-short.mp4,11
286,/videos/2020-02-04/chields-hoten-long.mp4,55
1633,/root/bucket4/smackers-hubbly-short.mp4,22
69,/root/bucket5/smackers-hubbly-long.mp4,31
1051,/root/bucket4/doyenne-seaports-short.mp4,23
1844,/root/bucket4/doyenne-seaports-long.mp4,44
355,/root/bucket1/mistouches-epidotisation-short.mp4,5
1457,/root/bucket1/mistouches-epidotisation-long.mp4,48
1730,/root/bucket2/inconvertible-exsiccates-short.mp4,28
1585,/root/bucket2/inconvertible-exsiccates-long.mp4,43
1301,/root/bucket5/mackintoshes-cablet-short.mp4,17
32,/videos/2020-02-04/mackintoshes-cablet-long.mp4,32
1343,/root/bucket5/acquisitor-gab-short.mp4,27
200,/media/acquisitor-gab-long.mp4,29
699,/root/bucket4/berleying-preferment-short.mp4,7
61,/videos/2020-02-04/berleying-preferment-long.mp4,59
259,/videos/2020-02-02/horopter-pindown-short.mp4,29
1535,/videos/2020-02-03/horopter-pindown-long.mp4,43
1625,/videos/2020-02-01/thiophens-disgruntling-short.mp4,21
835,/root/bucket5/thiophens-disgruntling-long.mp4,34
752,/root/bucket5/unappointed-endash-short.mp4,8
479,/videos/2020-02-03/unappointed-endash-long.mp4,52
1307,/videos/2020-02-01/oropharynxes-worthiness-short.mp4,10
1385,/videos/2020-02-02/oropharynxes-worthiness-long.mp4,56
774,/root/bucket5/siffles-touse-short.mp4,5
1678,/videos/2020-02-04/siffles-touse-long.mp4,59
1991,/videos/2020-02-04/labiates-comsymp-short.mp4,30
1701,/root/bucket1/labiates-comsymp-long.mp4,45
1767,/root/bucket3/rewear-gross-short.mp4,7
1830,/videos/2020-02-02/rewear-gross-long.mp4,48
935,/root/bucket4/divinities-izars-short.mp4,21
1309,/root/bucket5/divinities-izars-long.mp4,59
585,/media/tollgates-immedicably-short.mp4,17
1411,/root/bucket2/tollgates-immedicably-long.mp4,47
1363,/videos/2020-02-02/polysemous-malacia-short.mp4,7
1478,/videos/2020-02-02/polysemous-malacia-long.mp4,47
1305,/videos/2020-02-01/naunts-regrowing-short.mp4,19
934,/root/bucket2/naunts-regrowing-long.mp4,58
1915,/media/discontinuities-reoiling-short.mp4,14
876,/videos/2020-02-03/discontinuities-reoiling-long.mp4,25
82,/root/bucket5/divineress-febrile-short.mp4,13
1470,/videos/2020-02-02/divineress-febrile-long.mp4,59
344,/root/bucket5/shriveled-enervated-short.mp4,25
549,/root/bucket5/shriveled-enervated-long.mp4,38
1739,/videos/2020-02-01/vapulations-unpoisons-short.mp4,7
438,/videos/2020-02-02/vapulations-unpoisons-long.mp4,57
591,/root/bucket2/imparting-urinometer-short.mp4,6
742,/videos/2020-02-02/imparting-urinometer-long.mp4,57
550,/videos/2020-02-01/duckshoves-colorers-short.mp4,8
1618,/root/bucket4/duckshoves-colorers-long.mp4,51
184,/videos/2020-02-01/unsophisticate-runout-short.mp4,23
1591,/root/bucket4/unsophisticate-runout-long.mp4,54
990,/videos/2020-02-03/essentialised-roisterous-short.mp4,7
1602,/root/bucket5/essentialised-roisterous-long.mp4,39
1322,/root/bucket1/numchuck-nitpickers-short.mp4,30
1990,/root/bucket5/numchuck-nitpickers-long.mp4,36
342,/root/bucket2/hijackings-bishopdom-short.mp4,14
265,/media/hijackings-bishopdom-long.mp4,30
1582,/root/bucket3/conne-carillonist-short.mp4,14
1675,/videos/2020-02-03/conne-carillonist-long.mp4,30
1101,/root/bucket4/cohesions-dismayingly-short.mp4,20
1702,/videos/2020-02-01/cohesions-dismayingly-long.mp4,46
687,/videos/2020-02-01/abaya-dedifferentiation-short.mp4,17
837,/videos/2020-02-04/abaya-dedifferentiation-long.mp4,29
1005,/videos/2020-02-04/frontier-aquaplaners-short.mp4,14
617,/videos/2020-02-03/frontier-aquaplaners-long.mp4,47
1082,/root/bucket3/nolition-foreslacking-short.mp4,7
912,/root/bucket2/nolition-foreslacking-long.mp4,33
1841,/root/bucket5/exabyte-senior-short.mp4,13
872,/root/bucket3/exabyte-senior-long.mp4,38
22,/videos/2020-02-03/inanes-bemedalling-short.mp4,15
1097,/root/bucket4/inanes-bemedalling-long.mp4,27
205,/root/bucket4/cavings-schlimazel-short.mp4,9
1953,/root/bucket2/cavings-schlimazel-long.mp4,31
1026,/videos/2020-02-02/hulloed-petrifaction-short.mp4,26
1641,/root/bucket5/hulloed-petrifaction-long.mp4,32
213,/root/bucket5/cosmologist-ornithology-short.mp4,8
1186,/root/bucket5/cosmologist-ornithology-long.mp4,32
1552,/root/bucket2/icebergs-urolagnia-short.mp4,5
1873,/videos/2020-02-03/icebergs-urolagnia-long.mp4,42
581,/root/bucket3/bottine-areosystile-short.mp4,29
93,/root/bucket3/bottine-areosystile-long.mp4,30
1353,/videos/2020-02-02/malik-pretreatment-short.mp4,15
477,/root/bucket5/malik-pretreatment-long.mp4,37
1615,/videos/2020-02-03/garnered-adaptability-short.mp4,10
81,/root/bucket1/garnered-adaptability-long.mp4,31
901,/media/counteradaptation-gamahuched-short.mp4,27
1361,/root/bucket3/counteradaptation-gamahuched-long.mp4,35
1236,/videos/2020-02-02/tribalisms-sargoses-short.mp4,8
1808,/videos/2020-02-04/tribalisms-sargoses-long.mp4,51
1263,/root/bucket1/unred-pleuch-short.mp4,18
1705,/root/bucket4/unred-pleuch-long.mp4,30
1851,/videos/2020-02-04/sundris-oligomerizations-short.mp4,16
233,/videos/2020-02-01/sundris-oligomerizations-long.mp4,60
1639,/videos/2020-02-02/bylander-excluded-short.mp4,18
1884,/videos/2020-02-04/bylander-excluded-long.mp4,51
1761,/videos/2020-02-04/unbedinned-trigonal-short.mp4,15
988,/media/unbedinned-trigonal-long.mp4,26
301,/videos/2020-02-03/prayerfully-unpolarizable-short.mp4,12
1461,/videos/2020-02-04/prayerfully-unpolarizable-long.mp4,52
311,/root/bucket1/achromatization-saffian-short.mp4,18
1937,/videos/2020-02-02/achromatization-saffian-long.mp4,31
1630,/root/bucket1/parmacitie-scintillator-short.mp4,18
1704,/videos/2020-02-01/parmacitie-scintillator-long.mp4,38
824,/root/bucket3/brers-resends-short.mp4,13
1837,/videos/2020-02-02/brers-resends-long.mp4,53
1651,/root/bucket2/impropriates-allergists-short.mp4,29
603,/root/bucket2/impropriates-allergists-long.mp4,50
1315,/root/bucket2/antiquark-religionary-short.mp4,21
1324,/root/bucket4/antiquark-religionary-long.mp4,30
1846,/root/bucket2/knubbles-sampled-short.mp4,20
296,/media/knubbles-sampled-long.mp4,43
447,/media/dumfounders-debarkation-short.mp4,8
954,/root/bucket4/dumfounders-debarkation-long.mp4,35
146,/videos/2020-02-02/besmears-summarizer-short.mp4,14
558,/root/bucket5/besmears-summarizer-long.mp4,25
1112,/root/bucket4/xylographed-epicycloidal-short.mp4,11
141,/root/bucket2/xylographed-epicycloidal-long.mp4,43
1052,/videos/2020-02-04/uncapes-imparling-short.mp4,26
87,/root/bucket4/uncapes-imparling-long.mp4,60
513,/videos/2020-02-01/farolito-fundamentalisms-short.mp4,11
257,/root/bucket1/farolito-fundamentalisms-long.mp4,54
1430,/videos/2020-02-02/habitation-rudds-short.mp4,7
1496,/videos/2020-02-03/habitation-rudds-long.mp4,60
1451,/videos/2020-02-04/inconcinnity-deified-short.mp4,29
1403,/root/bucket4/inconcinnity-deified-long.mp4,32
1886,/videos/2020-02-03/outlies-disobligatory-short.mp4,16
1766,/videos/2020-02-01/outlies-disobligatory-long.mp4,39
1318,/root/bucket2/monolatrist-bankrollers-short.mp4,17
679,/videos/2020-02-04/monolatrist-bankrollers-long.mp4,51
476,/root/bucket2/contendents-unascended-short.mp4,11
1480,/root/bucket3/contendents-unascended-long.mp4,38
1249,/root/bucket2/scarey-seaquakes-short.mp4,12
1807,/videos/2020-02-04/scarey-seaquakes-long.mp4,25
324,/media/abundance-plottered-short.mp4,24
787,/root/bucket4/abundance-plottered-long.mp4,46
1111,/videos/2020-02-03/mistaught-jols-short.mp4,13
1311,/videos/2020-02-01/mistaught-jols-long.mp4,51
1588,/root/bucket1/individua-carbonyls-short.mp4,27
1086,/root/bucket1/individua-carbonyls-long.mp4,33
833,/root/bucket1/greening-betaxed-short.mp4,24
700,/videos/2020-02-01/greening-betaxed-long.mp4,57
466,/root/bucket1/screens-ippon-short.mp4,18
672,/videos/2020-02-02/screens-ippon-long.mp4,28
1192,/media/plottages-vomicas-short.mp4,21
881,/videos/2020-02-01/plottages-vomicas-long.mp4,37
339,/root/bucket4/coches-flexitarian-short.mp4,6
452,/root/bucket2/coches-flexitarian-long.mp4,42
1266,/videos/2020-02-01/blinking-trankums-short.mp4,7
830,/videos/2020-02-02/blinking-trankums-long.mp4,25
246,/videos/2020-02-01/oppilation-soundness-short.mp4,21
1583,/videos/2020-02-03/oppilation-soundness-long.mp4,58
64,/videos/2020-02-03/saturability-gelatinate-short.mp4,28
1169,/root/bucket2/saturability-gelatinate-long.mp4,56
785,/media/presummit-sibyllic-short.mp4,19
738,/root/bucket4/presummit-sibyllic-long.mp4,53
125,/root/bucket4/unbury-buckers-short.mp4,25
511,/root/bucket1/unbury-buckers-long.mp4,35
58,/videos/2020-02-03/clementine-microflora-short.mp4,17
368,/videos/2020-02-01/clementine-microflora-long.mp4,39
1256,/videos/2020-02-02/acronically-noninstitutionalized-short.mp4,18
1342,/root/bucket4/acronically-noninstitutionalized-long.mp4,37
1277,/root/bucket4/passersby-hyperkineses-short.mp4,20
889,/videos/2020-02-03/passersby-hyperkineses-long.mp4,27
1749,/root/bucket1/gluttonously-fertilises-short.mp4,20
449,/root/bucket1/gluttonously-fertilises-long.mp4,27
457,/videos/2020-02-01/heathenizing-disnest-short.mp4,17
1439,/root/bucket4/heathenizing-disnest-long.mp4,40
1581,/root/bucket1/hectoringly-preconditioning-short.mp4,10
1686,/videos/2020-02-04/hectoringly-preconditioning-long.mp4,53
777,/videos/2020-02-01/savoyards-hognuts-short.mp4,9
1998,/videos/2020-02-03/savoyards-hognuts-long.mp4,53
409,/root/bucket5/pitchiness-latexes-short.mp4,19
783,/videos/2020-02-02/pitchiness-latexes-long.mp4,43
1740,/videos/2020-02-02/doodoo-dudism-short.mp4,18
706,/root/bucket2/doodoo-dudism-long.mp4,46
721,/root/bucket4/liftgates-merozoite-short.mp4,11
826,/root/bucket1/liftgates-merozoite-long.mp4,31
346,/videos/2020-02-02/rapidly-vacantnesses-short.mp4,17
928,/videos/2020-02-04/rapidly-vacantnesses-long.mp4,51
1291,/videos/2020-02-01/anabranches-ligure-short.mp4,8
1394,/root/bucket3/anabranches-ligure-long.mp4,50
1058,/videos/2020-02-01/deltiologist-motley-short.mp4,24
279,/videos/2020-02-01/deltiologist-motley-long.mp4,30
1823,/videos/2020-02-04/epididymal-grissino-short.mp4,27
282,/root/bucket5/epididymal-grissino-long.mp4,59
1889,/videos/2020-02-04/conjugates-confederates-short.mp4,17
946,/videos/2020-02-04/conjugates-confederates-long.mp4,45
332,/root/bucket2/dunniewassals-scandalisers-short.mp4,10
831,/videos/2020-02-03/dunniewassals-scandalisers-long.mp4,43
906,/root/bucket1/apocopation-crania-short.mp4,10
1952,/media/apocopation-crania-long.mp4,41
1999,/root/bucket5/begorra-hobdayed-short.mp4,12
1899,/root/bucket1/begorra-hobdayed-long.mp4,59
302,/videos/2020-02-02/resorbence-orf-short.mp4,20
1195,/root/bucket2/resorbence-orf-long.mp4,58
573,/media/augmenter-slaveholders-short.mp4,30
608,/root/bucket1/augmenter-slaveholders-long.mp4,55
1943,/root/bucket5/possessiveness-dogmatisms-short.mp4,19
183,/videos/2020-02-03/possessiveness-dogmatisms-long.mp4,44
1879,/videos/2020-02-01/actins-runkled-short.mp4,10
1878,/root/bucket3/actins-runkled-long.mp4,25
221,/videos/2020-02-04/phycocyanin-meritocratic-short.mp4,20
161,/root/bucket2/phycocyanin-meritocratic-long.mp4,51
1136,/root/bucket4/zoospore-masculy-short.mp4,10
1872,/root/bucket5/zoospore-masculy-long.mp4,56
1938,/root/bucket2/unlet-neurulas-short.mp4,11
1548,/root/bucket5/unlet-neurulas-long.mp4,46
1605,/videos/2020-02-02/synthesised-nontaxes-short.mp4,6
103,/root/bucket2/synthesised-nontaxes-long.mp4,39
698,/videos/2020-02-04/spikers-motherworts-short.mp4,12
1299,/media/spikers-motherworts-long.mp4,46
1611,/root/bucket3/discrowned-topophilias-short.mp4,25
1825,/root/bucket3/discrowned-topophilias-long.mp4,37
50,/root/bucket5/reinvestment-changa-short.mp4,18
1296,/root/bucket2/reinvestment-changa-long.mp4,56
741,/root/bucket2/subnets-wartweed-short.mp4,20
1680,/root/bucket1/subnets-wartweed-long.mp4,47
606,/media/sodain-delimiter-short.mp4,13
207,/videos/2020-02-04/sodain-delimiter-long.mp4,33
283,/media/egressing-destructs-short.mp4,9
593,/videos/2020-02-02/egressing-destructs-long.mp4,35
1865,/videos/2020-02-04/switchier-catalyst-short.mp4,29
1603,/videos/2020-02-04/switchier-catalyst-long.mp4,55
610,/videos/2020-02-04/harshed-watchboxes-short.mp4,6
973,/root/bucket5/harshed-watchboxes-long.mp4,49
662,/root/bucket1/hemophilias-knots-short.mp4,19
1016,/videos/2020-02-04/hemophilias-knots-long.mp4,46
1323,/root/bucket5/dictatorialness-trillionaires-short.mp4,18
1108,/root/bucket3/dictatorialness-trillionaires-long.mp4,60
201,/videos/2020-02-04/comprehended-uplook-short.mp4,30
1460,/videos/2020-02-01/comprehended-uplook-long.mp4,26
1104,/root/bucket3/gunfights-syphilisations-short.mp4,17
